acc,disprot_id,organism,ncbi_taxon_id,group,protein_name,gene,length,seq_len_check,n_regions,n_disorder_res_D,n_disorder_res_D_or_S,D_exp,D_exp_ambiguous,disorder_content_source,af_very_low_content,af_available,has_ambiguous_S,uniparc,uniref50,released,source_file
P49753,DP03510,Homo sapiens,9606,Human,"Acyl-coenzyme A thioesterase 2, mitochondrial",ACOT2,483,483,2,22,22,0.045548654244306416,0.045548654244306416,0.045548654244306416,0.12836438923395446,True,False,,UniRef50_P49753,2023_12,disprot_taxon_9606_homo_sapiens.json
P18827,DP03512,Homo sapiens,9606,Human,Syndecan-1,SDC1,310,310,6,232,232,0.7483870967741936,0.7483870967741936,0.7483870967741936,0.45806451612903226,True,False,,UniRef50_P18827,2023_12,disprot_taxon_9606_homo_sapiens.json
P34741,DP03513,Homo sapiens,9606,Human,Syndecan-2,SDC2,201,201,6,126,126,0.6268656716417911,0.6268656716417911,0.6268656716417911,0.30845771144278605,True,False,,UniRef50_P34741,2023_12,disprot_taxon_9606_homo_sapiens.json
O75056,DP03514,Homo sapiens,9606,Human,Syndecan-3,SDC3,442,442,6,341,341,0.7714932126696833,0.7714932126696833,0.7714932126696833,0.5294117647058824,True,False,,UniRef50_O75056,2023_12,disprot_taxon_9606_homo_sapiens.json
P31431-2,DP03515,Homo sapiens,9606,Human,Isoform 2 of Syndecan-4,SDC4,153,153,6,135,135,0.8823529411764706,0.8823529411764706,0.8823529411764706,,False,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q9NP98,DP03529,Homo sapiens,9606,Human,Myozenin-1,MYOZ1,299,299,23,299,299,1.0,1.0,1.0,0.38461538461538464,True,False,,UniRef50_Q9NP98,2021_12,disprot_taxon_9606_homo_sapiens.json
P49789,DP03531,Homo sapiens,9606,Human,Bis(5'-adenosyl)-triphosphatase,FHIT,147,147,3,21,21,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,True,False,,UniRef50_P49789,2021_12,disprot_taxon_9606_homo_sapiens.json
Q68J44,DP03532,Homo sapiens,9606,Human,Dual specificity phosphatase 29,DUSP29,220,220,2,44,44,0.2,0.2,0.2,0.1318181818181818,True,False,,UniRef50_Q68J44,2021_12,disprot_taxon_9606_homo_sapiens.json
O95147,DP03533,Homo sapiens,9606,Human,Dual specificity protein phosphatase 14,DUSP14,198,198,1,22,22,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1414141414141414,True,False,,UniRef50_O95147,2021_12,disprot_taxon_9606_homo_sapiens.json
P10636-2,DP03552,Homo sapiens,9606,Human,Isoform Fetal-tau of Microtubule-associated protein tau,MAPT,352,352,1,352,352,1.0,1.0,1.0,,False,False,,,2021_12,disprot_taxon_9606_homo_sapiens.json
O94829,DP03553,Homo sapiens,9606,Human,Importin-13,IPO13,963,963,2,36,36,0.037383177570093455,0.037383177570093455,0.037383177570093455,0.03842159916926272,True,False,,UniRef50_O94829,2023_12,disprot_taxon_9606_homo_sapiens.json
Q9UKK9,DP03554,Homo sapiens,9606,Human,ADP-sugar pyrophosphatase,NUDT5,219,219,1,13,13,0.0593607305936073,0.0593607305936073,0.0593607305936073,0.0502283105022831,True,False,,UniRef50_Q9UKK9,2021_12,disprot_taxon_9606_homo_sapiens.json
P35813,DP03556,Homo sapiens,9606,Human,Protein phosphatase 1A,PPM1A,382,382,1,14,14,0.03664921465968586,0.03664921465968586,0.03664921465968586,0.034031413612565446,True,False,,UniRef50_P35813,2021_12,disprot_taxon_9606_homo_sapiens.json
Q96C86,DP03588,Homo sapiens,9606,Human,m7GpppX diphosphatase,DCPS,337,337,1,37,37,0.10979228486646884,0.10979228486646884,0.10979228486646884,0.10682492581602374,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
P47897,DP03589,Homo sapiens,9606,Human,Glutamine--tRNA ligase,QARS1,775,775,2,34,34,0.04387096774193548,0.04387096774193548,0.04387096774193548,0.03870967741935484,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
P50579,DP03594,Homo sapiens,9606,Human,Methionine aminopeptidase 2,METAP2,478,478,2,123,123,0.25732217573221755,0.25732217573221755,0.25732217573221755,0.19665271966527198,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q9NZD4,DP03619,Homo sapiens,9606,Human,Alpha-hemoglobin-stabilizing protein,AHSP,102,102,1,11,11,0.10784313725490197,0.10784313725490197,0.10784313725490197,0.0,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q12962,DP03622,Homo sapiens,9606,Human,Transcription initiation factor TFIID subunit 10,TAF10,218,218,5,136,136,0.6238532110091743,0.6238532110091743,0.6238532110091743,0.3623853211009174,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q6ZMT4,DP03624,Homo sapiens,9606,Human,Lysine-specific demethylase 7A,KDM7A,941,941,1,31,31,0.03294367693942614,0.03294367693942614,0.03294367693942614,0.47396386822529224,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
O15054,DP03626,Homo sapiens,9606,Human,Lysine-specific demethylase 6B,KDM6B,1643,1643,4,68,68,0.041387705416920266,0.041387705416920266,0.041387705416920266,0.5934266585514303,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
O15550,DP03627,Homo sapiens,9606,Human,Lysine-specific demethylase 6A,KDM6A,1401,1401,2,30,30,0.021413276231263382,0.021413276231263382,0.021413276231263382,0.35046395431834404,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
P52732,DP03628,Homo sapiens,9606,Human,Kinesin-like protein KIF11,KIF11,1056,1056,11,53,53,0.050189393939393936,0.050189393939393936,0.050189393939393936,0.13352272727272727,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
P07197,DP03630,Homo sapiens,9606,Human,Neurofilament medium polypeptide,NEFM,916,916,3,127,127,0.13864628820960698,0.13864628820960698,0.13864628820960698,0.574235807860262,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q92784-2,DP03634,Homo sapiens,9606,Human,Isoform 2 of Zinc finger protein DPF3,DPF3,357,357,6,244,244,0.6834733893557423,0.6834733893557423,0.6834733893557423,,False,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
P81605,DP03635,Homo sapiens,9606,Human,Dermcidin,DCD,110,110,9,48,48,0.43636363636363634,0.43636363636363634,0.43636363636363634,0.23636363636363636,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
Q8NC51,DP03637,Homo sapiens,9606,Human,Plasminogen activator inhibitor 1 RNA-binding protein,SERBP1,408,408,5,241,241,0.5906862745098039,0.5906862745098039,0.5906862745098039,0.4485294117647059,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q9Y4D1,DP03645,Homo sapiens,9606,Human,Disheveled-associated activator of morphogenesis 1,DAAM1,1078,1078,1,29,29,0.026901669758812616,0.026901669758812616,0.026901669758812616,0.13636363636363635,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q9UQ80,DP03649,Homo sapiens,9606,Human,Proliferation-associated protein 2G4,PA2G4,394,394,2,32,32,0.08121827411167512,0.08121827411167512,0.08121827411167512,0.04568527918781726,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q01484,DP03650,Homo sapiens,9606,Human,Ankyrin-2,ANK2,3957,3957,8,111,111,0.028051554207733132,0.028051554207733132,0.028051554207733132,,False,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
P63104,DP03654,Homo sapiens,9606,Human,14-3-3 protein zeta/delta,YWHAZ,245,245,5,12,12,0.04897959183673469,0.04897959183673469,0.04897959183673469,0.04081632653061224,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q14318,DP03659,Homo sapiens,9606,Human,Peptidyl-prolyl cis-trans isomerase FKBP8,FKBP8,412,412,16,73,73,0.17718446601941748,0.17718446601941748,0.17718446601941748,0.20388349514563106,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
A0A5F9ZHA1,DP03660,Homo sapiens,9606,Human,Ankyrin-2,ANK2,1849,1849,8,119,119,0.06435911303407248,0.06435911303407248,0.06435911303407248,,False,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
Q9BY41,DP03661,Homo sapiens,9606,Human,Histone deacetylase 8,HDAC8,377,377,1,12,12,0.03183023872679045,0.03183023872679045,0.03183023872679045,0.029177718832891247,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
Q12983,DP03666,Homo sapiens,9606,Human,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3,BNIP3,194,194,1,13,13,0.06701030927835051,0.06701030927835051,0.06701030927835051,0.3281853281853282,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
Q4LE39,DP03669,Homo sapiens,9606,Human,AT-rich interactive domain-containing protein 4B,ARID4B,1312,1312,3,42,42,0.03201219512195122,0.03201219512195122,0.03201219512195122,0.614329268292683,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
P56962,DP03670,Homo sapiens,9606,Human,Syntaxin-17,STX17,302,302,15,115,115,0.38079470198675497,0.38079470198675497,0.38079470198675497,0.2947019867549669,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
Q8TDY2,DP03671,Homo sapiens,9606,Human,RB1-inducible coiled-coil protein 1,RB1CC1,1594,1594,5,10,10,0.006273525721455458,0.006273525721455458,0.006273525721455458,0.20075282308657466,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
O95197,DP03672,Homo sapiens,9606,Human,Reticulon-3,RTN3,1032,1032,6,72,72,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.7296511627906976,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
P49023,DP03680,Homo sapiens,9606,Human,Paxillin,PXN,591,591,3,60,60,0.10152284263959391,0.10152284263959391,0.10152284263959391,0.4196277495769882,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
P55285,DP03681,Homo sapiens,9606,Human,Cadherin-6,CDH6,790,790,1,16,16,0.020253164556962026,0.020253164556962026,0.020253164556962026,0.1860759493670886,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
Q13043,DP03682,Homo sapiens,9606,Human,Serine/threonine-protein kinase 4,STK4,487,487,5,76,76,0.15605749486652978,0.15605749486652978,0.15605749486652978,0.2464065708418891,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
Q13137,DP03683,Homo sapiens,9606,Human,Calcium-binding and coiled-coil domain-containing protein 2,CALCOCO2,446,446,19,64,64,0.14349775784753363,0.14349775784753363,0.14349775784753363,0.18834080717488788,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
O00410,DP03687,Homo sapiens,9606,Human,Importin-5,IPO5,1097,1097,2,35,35,0.03190519598906107,0.03190519598906107,0.03190519598906107,0.0009115770282588879,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
Q6DD88,DP03688,Homo sapiens,9606,Human,Atlastin-3,ATL3,541,541,1,21,21,0.038817005545286505,0.038817005545286505,0.038817005545286505,0.05545286506469501,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
P30518,DP03690,Homo sapiens,9606,Human,Vasopressin V2 receptor,AVPR2,371,371,3,29,29,0.07816711590296496,0.07816711590296496,0.07816711590296496,0.18059299191374664,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q92847,DP03691,Homo sapiens,9606,Human,Growth hormone secretagogue receptor type 1,GHSR,366,366,3,28,28,0.07650273224043716,0.07650273224043716,0.07650273224043716,0.1092896174863388,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
P07550,DP03692,Homo sapiens,9606,Human,Beta-2 adrenergic receptor,ADRB2,413,413,3,72,72,0.17433414043583534,0.17433414043583534,0.17433414043583534,0.20823244552058112,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
P01732,DP03693,Homo sapiens,9606,Human,T-cell surface glycoprotein CD8 alpha chain,CD8A,235,235,2,55,55,0.23404255319148937,0.23404255319148937,0.23404255319148937,0.12340425531914893,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q8IY63,DP03694,Homo sapiens,9606,Human,Angiomotin-like protein 1,AMOTL1,956,956,7,207,207,0.21652719665271966,0.21652719665271966,0.21652719665271966,0.5543933054393305,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q07820,DP03697,Homo sapiens,9606,Human,Induced myeloid leukemia cell differentiation protein Mcl-1,MCL1,350,350,3,12,12,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.47714285714285715,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
Q9H9R9,DP03700,Homo sapiens,9606,Human,Dysbindin domain-containing protein 1,DBNDD1,158,158,1,158,158,1.0,1.0,1.0,0.22784810126582278,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q9HBA0,DP03701,Homo sapiens,9606,Human,Transient receptor potential cation channel subfamily V member 4,TRPV4,871,871,3,148,148,0.16991963260619977,0.16991963260619977,0.16991963260619977,0.25832376578645233,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q8N660,DP03703,Homo sapiens,9606,Human,Neuroblastoma breakpoint family member 15,NBPF15,670,670,5,289,289,0.43134328358208956,0.43134328358208956,0.43134328358208956,0.746268656716418,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
A0A1B0GTR3,DP03704,Homo sapiens,9606,Human,Uncharacterized protein CXorf51A,CXorf51A,108,108,1,108,108,1.0,1.0,1.0,0.027777777777777776,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q13480,DP03706,Homo sapiens,9606,Human,GRB2-associated-binding protein 1,GAB1,694,694,5,578,578,0.8328530259365994,0.8328530259365994,0.8328530259365994,0.6325648414985591,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
P17706-2,DP03707,Homo sapiens,9606,Human,Isoform 2 of Tyrosine-protein phosphatase non-receptor type 2,PTPN2,387,387,5,85,85,0.21963824289405684,0.21963824289405684,0.21963824289405684,,False,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
O96018,DP03709,Homo sapiens,9606,Human,Amyloid-beta A4 precursor protein-binding family A member 3,APBA3,575,575,10,214,214,0.37217391304347824,0.37217391304347824,0.37217391304347824,0.391304347826087,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q8NEB9,DP03710,Homo sapiens,9606,Human,Phosphatidylinositol 3-kinase catalytic subunit type 3,PIK3C3,887,887,10,84,84,0.09470124013528748,0.09470124013528748,0.09470124013528748,0.0834272829763247,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
Q9BXW4,DP03711,Homo sapiens,9606,Human,Microtubule-associated proteins 1A/1B light chain 3C,MAP1LC3C,147,147,1,12,12,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.10884353741496598,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
Q99623,DP03712,Homo sapiens,9606,Human,Prohibitin-2,PHB2,299,299,1,20,20,0.06688963210702341,0.06688963210702341,0.06688963210702341,0.023411371237458192,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
Q9H0E2,DP03713,Homo sapiens,9606,Human,Toll-interacting protein,TOLLIP,274,274,7,53,53,0.19343065693430658,0.19343065693430658,0.19343065693430658,0.12043795620437957,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
O15392,DP03719,Homo sapiens,9606,Human,Baculoviral IAP repeat-containing protein 5,BIRC5,142,142,2,99,99,0.6971830985915493,0.6971830985915493,0.6971830985915493,0.007042253521126761,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
P40939,DP03726,Homo sapiens,9606,Human,"Trifunctional enzyme subunit alpha, mitochondrial",HADHA,763,763,1,11,11,0.014416775884665793,0.014416775884665793,0.014416775884665793,0.045871559633027525,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
Q8IYT8,DP03729,Homo sapiens,9606,Human,Serine/threonine-protein kinase ULK2,ULK2,1036,1036,1,10,10,0.009652509652509652,0.009652509652509652,0.009652509652509652,0.525096525096525,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
Q13627,DP03730,Homo sapiens,9606,Human,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,DYRK1A,763,763,5,10,10,0.01310615989515072,0.01310615989515072,0.01310615989515072,0.4705111402359109,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
Q9UHK0,DP03731,Homo sapiens,9606,Human,Nuclear fragile X mental retardation-interacting protein 1,NUFIP1,495,495,3,10,10,0.020202020202020204,0.020202020202020204,0.020202020202020204,0.5656565656565656,True,False,,,2022_06,disprot_taxon_9606_homo_sapiens.json
Q8NER1,DP03732,Homo sapiens,9606,Human,Transient receptor potential cation channel subfamily V member 1,TRPV1,839,839,1,99,99,0.11799761620977355,0.11799761620977355,0.11799761620977355,0.25148986889153757,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q9Y5S1,DP03733,Homo sapiens,9606,Human,Transient receptor potential cation channel subfamily V member 2,TRPV2,764,764,1,72,72,0.09424083769633508,0.09424083769633508,0.09424083769633508,0.13481675392670156,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q8NET8,DP03734,Homo sapiens,9606,Human,Transient receptor potential cation channel subfamily V member 3,TRPV3,790,790,1,118,118,0.14936708860759493,0.14936708860759493,0.14936708860759493,0.17341772151898735,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q8NE35-2,DP03737,Homo sapiens,9606,Human,Isoform 2 of Cytoplasmic polyadenylation element-binding protein 3,CPEB3,684,684,3,426,426,0.6228070175438597,0.6228070175438597,0.6228070175438597,,False,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
P24588,DP03739,Homo sapiens,9606,Human,A-kinase anchor protein 5,AKAP5,427,427,12,128,128,0.2997658079625293,0.2997658079625293,0.2997658079625293,0.5339578454332553,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q96QZ7,DP03743,Homo sapiens,9606,Human,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1",MAGI1,1491,1491,3,26,26,0.017437961099932932,0.017437961099932932,0.017437961099932932,0.4862508383635144,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q92871,DP03749,Homo sapiens,9606,Human,Phosphomannomutase 1,PMM1,262,262,1,11,11,0.04198473282442748,0.04198473282442748,0.04198473282442748,0.026717557251908396,True,False,,,2024_06,disprot_taxon_9606_homo_sapiens.json
P36888,DP03756,Homo sapiens,9606,Human,Receptor-type tyrosine-protein kinase FLT3,FLT3,993,993,2,32,32,0.032225579053373615,0.032225579053373615,0.032225579053373615,0.16515609264853978,True,False,,,2022_12,disprot_taxon_9606_homo_sapiens.json
Q96ST2,DP03758,Homo sapiens,9606,Human,Protein IWS1 homolog,IWS1,819,819,10,197,197,0.24053724053724054,0.24053724053724054,0.24053724053724054,0.608058608058608,True,False,,,2024_06,disprot_taxon_9606_homo_sapiens.json
Q15858,DP03805,Homo sapiens,9606,Human,Sodium channel protein type 9 subunit alpha,SCN9A,1988,1988,6,844,844,0.4245472837022133,0.4245472837022133,0.4245472837022133,0.2515090543259557,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
A8K2U0,DP03807,Homo sapiens,9606,Human,Alpha-2-macroglobulin-like protein 1,A2ML1,1454,1454,2,66,66,0.0453920220082531,0.0453920220082531,0.0453920220082531,0.06946354883081156,True,False,,,2023_12,disprot_taxon_9606_homo_sapiens.json
Q00266,DP03811,Homo sapiens,9606,Human,S-adenosylmethionine synthase isoform type-1,MAT1A,395,395,1,13,13,0.03291139240506329,0.03291139240506329,0.03291139240506329,0.02278481012658228,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
Q9BU02,DP03814,Homo sapiens,9606,Human,Thiamine-triphosphatase,THTPA,230,230,1,16,16,0.06956521739130435,0.06956521739130435,0.06956521739130435,0.05652173913043478,True,False,,,2024_06,disprot_taxon_9606_homo_sapiens.json
Q99986,DP03816,Homo sapiens,9606,Human,Serine/threonine-protein kinase VRK1,VRK1,396,396,4,43,43,0.10858585858585859,0.10858585858585859,0.10858585858585859,0.1691919191919192,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
P42658,DP03817,Homo sapiens,9606,Human,Dipeptidyl aminopeptidase-like protein 6,DPP6,865,865,2,26,26,0.03005780346820809,0.03005780346820809,0.03005780346820809,0.11791907514450867,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
P26196,DP03820,Homo sapiens,9606,Human,Probable ATP-dependent RNA helicase DDX6,DDX6,483,483,1,13,13,0.026915113871635612,0.026915113871635612,0.026915113871635612,0.15527950310559005,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
Q9UL18,DP03821,Homo sapiens,9606,Human,Protein argonaute-1,AGO1,857,857,3,51,51,0.059509918319719954,0.059509918319719954,0.059509918319719954,0.040840140023337225,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
P78563,DP03822,Homo sapiens,9606,Human,Double-stranded RNA-specific editase 1,ADARB1,741,741,6,49,49,0.06612685560053981,0.06612685560053981,0.06612685560053981,0.27530364372469635,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
P55011,DP03823,Homo sapiens,9606,Human,Solute carrier family 12 member 2,SLC12A2,1212,1212,4,302,302,0.24917491749174916,0.24917491749174916,0.24917491749174916,0.2566006600660066,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
P15056,DP03825,Homo sapiens,9606,Human,Serine/threonine-protein kinase B-raf,BRAF,766,766,9,34,34,0.044386422976501305,0.044386422976501305,0.044386422976501305,0.3825065274151436,True,False,,,2023_06,disprot_taxon_9606_homo_sapiens.json
